OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Population,Households,Housing_Units,Vacancy_Rate,Pct_OwnerOccupiedUnits,White,African_American,AmerIn_AlaskaNative,Asian,NatHawaiian_PacIslander,Some_other_race,Two_or_more_races,Hispanic,OwnerOccupiedUnits,GroupQuartersPop,Age0_17,Age18_34,Age35_64,Age65andOver,OnePersonHouseholds,TwoPersonHouseholds,ThreePersonHouseholds,FourPersonHouseholds,FivePersonHouseholds,SixPersonHouseholds,SevenOrMorePersonHouseholds,SqMi,PopSqMi,Pop_2010,Pop_Change,MedianAge,SHAPESTArea,SHAPESTLength
2950,37,119,005717,2,371190057172,Block Group 2,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",1205,416,441,0.05668934,0.83252427,764,269,29,33,0,110,0,122,416,0,222,345,536,102,78,122,148,50,0,18,0,0.89938257,1339.80804187,1319,-129,37.4,25073246.6748514,23934.9836056083
2951,37,119,003902,4,371190039024,Block Group 4,"Block Group 4, Census Tract 39.02, Mecklenburg County, North Carolina",1544,523,581,0.09982788,0.33258929,75,1173,0,86,0,81,129,99,523,0,545,395,412,192,177,173,48,44,33,31,17,0.76610959,2015.37746055,909,377,25.6,21357824.2023139,20935.7735386662
2952,37,119,001605,1,371190016051,Block Group 1,"Block Group 1, Census Tract 16.05, Mecklenburg County, North Carolina",1738,784,858,0.08624709,0.20074813,770,489,60,68,21,272,58,477,784,12,290,501,789,158,347,270,77,43,42,5,0,0.39027322,4453.29044099,1776,166,37.1,10880149.3464143,13544.3728291534
2953,37,119,005301,1,371190053011,Block Group 1,"Block Group 1, Census Tract 53.01, Mecklenburg County, North Carolina",3480,1194,1226,0.02610114,0.18478261,1072,1933,14,75,0,348,38,1116,1194,173,1227,985,1185,83,368,349,195,123,88,71,0,1.4251391,2441.86690268,2622,908,27.6,39730439.084602,27948.1315028035
2954,37,119,001608,2,371190016082,Block Group 2,"Block Group 2, Census Tract 16.08, Mecklenburg County, North Carolina",1720,653,687,0.04949054,0.5044405,456,1008,0,62,0,185,9,327,653,0,337,334,770,279,168,257,117,89,11,11,0,0.35665318,4822.61226439,1430,-37,41.5,9942880.36791406,15345.7411849506
2955,37,119,005706,3,371190057063,Block Group 3,"Block Group 3, Census Tract 57.06, Mecklenburg County, North Carolina",2191,571,571,0,0.82142857,1438,513,0,109,0,81,50,512,571,0,642,394,910,245,42,135,96,169,129,0,0,0.62912306,3482.62548189,1678,226,36.6,17538874.1656035,17804.940411227
2956,37,119,002904,3,371190029043,Block Group 3,"Block Group 3, Census Tract 29.04, Mecklenburg County, North Carolina",1885,724,759,0.04611331,0.59915612,1774,29,0,67,0,0,15,140,724,0,615,363,717,190,280,132,92,126,94,0,0,0.48739471,3867.50196776,1474,-9,32.7,13587730.4093137,16332.4718251798
2957,37,119,003006,2,371190030062,Block Group 2,"Block Group 2, Census Tract 30.06, Mecklenburg County, North Carolina",2860,1229,1339,0.08215086,0.56341276,2481,114,0,214,0,0,51,252,1229,0,721,995,802,342,420,376,255,101,77,0,0,0.55028593,5197.29806648,2331,668,31.1,15341029.8089449,22363.6508742623
2958,37,119,003018,1,371190030181,Block Group 1,"Block Group 1, Census Tract 30.18, Mecklenburg County, North Carolina",2922,1215,1262,0.03724247,0.63589301,2236,470,1,127,0,77,11,141,1215,20,645,677,1234,366,422,353,193,192,40,15,0,0.71657759,4077.71613399,2628,144,37.5,19976956.6797268,19467.00884292
2959,37,119,003807,2,371190038072,Block Group 2,"Block Group 2, Census Tract 38.07, Mecklenburg County, North Carolina",3399,1040,1137,0.08531223,0.32407407,1039,1726,0,0,0,561,73,1282,1040,5,947,856,1269,327,335,184,241,98,101,63,18,0.6849204,4962.62047385,2727,955,33.4,19094408.4770746,22088.6744085137
2960,37,119,006212,1,371190062121,Block Group 1,"Block Group 1, Census Tract 62.12, Mecklenburg County, North Carolina",2555,768,779,0.01412067,0.7406932,1652,767,0,68,0,31,37,144,768,115,984,413,924,234,170,201,100,87,199,0,11,1.07143111,2384.66101661,1904,332,31.9,29869665.5450033,25289.2515384445
2961,37,119,005605,3,371190056053,Block Group 3,"Block Group 3, Census Tract 56.05, Mecklenburg County, North Carolina",2494,890,1104,0.19384058,0.26597132,1024,897,0,67,0,401,105,410,890,8,210,1557,544,183,306,282,136,152,14,0,0,0.28034363,8896.22496505,2360,-85,24.6,7815500.69468672,12552.1368416742
2962,37,119,006006,3,371190060063,Block Group 3,"Block Group 3, Census Tract 60.06, Mecklenburg County, North Carolina",2122,522,522,0,0.73824131,346,337,1,1134,0,285,19,306,522,10,625,544,823,130,142,52,114,15,80,0,119,1.59550902,1329.98307963,1311,451,33.2,44480060.8675193,32546.8840304948
2963,37,119,005610,1,371190056101,Block Group 1,"Block Group 1, Census Tract 56.10, Mecklenburg County, North Carolina",999,373,411,0.09245742,0.38095238,451,488,0,31,0,0,29,0,373,0,144,529,290,36,133,99,54,76,11,0,0,0.47051657,2123.19833922,1156,-145,25.5,13117196.5938213,18582.1634212
2964,37,119,005847,1,371190058471,Block Group 1,"Block Group 1, Census Tract 58.47, Mecklenburg County, North Carolina",1672,579,579,0,0.96067416,1576,0,0,86,0,0,10,64,579,0,380,244,689,359,61,276,47,145,50,0,0,1.1417399,1464.43161004,1194,349,45.2,31829754.1806918,24818.7373804091
2965,37,119,001911,3,371190019113,Block Group 3,"Block Group 3, Census Tract 19.11, Mecklenburg County, North Carolina",2214,755,783,0.0357599,0.62219731,997,711,0,0,0,418,88,631,755,0,560,427,963,264,211,249,49,190,35,7,14,0.44228215,5005.85429459,2250,404,37.2,12330069.3885373,17199.3415862991
2966,37,119,001912,3,371190019123,Block Group 3,"Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina",335,161,249,0.35341365,0.43820225,94,206,0,0,0,0,35,0,161,6,83,27,209,16,81,18,51,11,0,0,0,0.2407222,1391.64563966,946,-207,41.9,6710923.05255293,10853.0928002607
2967,37,119,005605,1,371190056051,Block Group 1,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",2614,1254,1299,0.03464203,0.32721202,676,1841,0,85,0,0,12,104,1254,0,381,1011,1047,175,669,254,207,124,0,0,0,0.66168122,3950.54283088,2138,461,31.4,18446539.8589359,18204.3644085716
2968,37,119,001701,2,371190017012,Block Group 2,"Block Group 2, Census Tract 17.01, Mecklenburg County, North Carolina",3050,1004,1093,0.08142726,0.02694301,930,519,0,624,0,655,322,1032,1004,0,1059,1220,710,61,306,341,71,72,139,26,49,0.15475145,19709.02372805,2297,626,25.6,4314205.55888242,9663.37648761088
2969,37,119,005843,1,371190058431,Block Group 1,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",1302,467,479,0.02505219,0.83449477,960,126,0,180,0,19,17,92,467,0,342,177,686,97,114,131,116,60,39,0,7,0.74284658,1752.71722998,1722,-187,43.9,20709291.2303199,20852.3275935761
2970,37,119,005844,1,371190058441,Block Group 1,"Block Group 1, Census Tract 58.44, Mecklenburg County, North Carolina",4230,1326,1326,0,0.9184261,2759,788,23,626,0,0,34,176,1326,0,1492,436,1923,379,331,301,191,217,182,48,56,0.83636129,5057.62288448,3227,313,37.3,23316321.1916951,19833.1073210148
2971,37,119,006106,2,371190061062,Block Group 2,"Block Group 2, Census Tract 61.06, Mecklenburg County, North Carolina",2469,1150,1414,0.18670438,0.39777328,824,1458,0,175,0,0,12,72,1150,0,526,805,1045,93,510,359,162,86,15,18,0,1.81843478,1357.76109606,1278,733,33.1,50694849.3506738,29135.6624496857
2972,37,119,000100,1,371190001001,Block Group 1,"Block Group 1, Census Tract 1, Mecklenburg County, North Carolina",1714,1254,1604,0.21820449,0.17562254,1382,80,71,59,18,60,44,235,1254,0,31,1087,504,92,907,304,27,16,0,0,0,0.19140828,8954.68053942,334,739,29.9,5336135.2602416,12595.5180649685
2973,37,119,005831,2,371190058312,Block Group 2,"Block Group 2, Census Tract 58.31, Mecklenburg County, North Carolina",1984,975,1118,0.12790698,0.14228856,1483,255,0,120,0,56,70,162,975,0,290,991,591,112,490,281,106,70,0,28,0,0.40001423,4959.82355428,1937,-18,29.7,11151712.0611672,15171.9185929649
2974,37,119,006403,1,371190064031,Block Group 1,"Block Group 1, Census Tract 64.03, Mecklenburg County, North Carolina",1839,825,1020,0.19117647,0.59075145,1587,182,0,0,0,0,70,367,825,0,477,224,855,283,298,338,51,97,10,31,0,0.95887401,1917.87448697,1879,343,41.1,26731766.3721518,23042.686680958
2975,37,119,006010,4,371190060104,Block Group 4,"Block Group 4, Census Tract 60.10, Mecklenburg County, North Carolina",1472,418,467,0.10492505,0.42857143,128,1008,0,195,0,0,141,0,418,0,352,479,549,92,115,40,100,70,93,0,0,1.04190037,1412.80303029,915,-35,30.5,29046398.9494477,27653.6948297288
2976,37,119,005521,3,371190055213,Block Group 3,"Block Group 3, Census Tract 55.21, Mecklenburg County, North Carolina",3943,1800,1894,0.04963041,0.54628633,1453,2053,0,209,0,93,135,172,1800,0,960,1142,1411,430,864,508,87,219,109,13,0,2.37842972,1657.81648574,3350,1378,32.4,66306549.9267853,32627.4215131454
2977,37,119,002904,4,371190029044,Block Group 4,"Block Group 4, Census Tract 29.04, Mecklenburg County, North Carolina",997,395,395,0,0.60447761,626,130,223,18,0,0,0,0,395,0,199,357,370,71,31,211,138,15,0,0,0,0.32501153,3067.58347927,779,-155,32.8,9060765.30674062,14397.9751730169
2978,37,119,005823,4,371190058234,Block Group 4,"Block Group 4, Census Tract 58.23, Mecklenburg County, North Carolina",3407,1289,1289,0,0.91633781,2608,228,0,482,0,0,89,189,1289,0,706,365,1673,663,325,442,157,295,36,34,0,1.34934608,2524.92674081,2951,911,46.8,37617459.1429838,28545.4885944478
2979,37,119,001400,2,371190014002,Block Group 2,"Block Group 2, Census Tract 14, Mecklenburg County, North Carolina",1624,862,932,0.0751073,0.51126761,1044,335,0,89,0,81,75,193,862,0,202,660,704,58,406,309,89,48,10,0,0,0.40569423,4003.01478283,1290,44,33.8,11310060.8990432,17806.0101449594
2980,37,119,005827,1,371190058271,Block Group 1,"Block Group 1, Census Tract 58.27, Mecklenburg County, North Carolina",2843,1186,1320,0.10151515,0.26900585,1064,1393,0,129,0,136,121,496,1186,0,523,1068,998,254,537,314,131,114,67,14,9,0.69627765,4083.14125838,2366,583,32.1,19411029.2857352,20432.0238077861
2981,37,119,002903,3,371190029033,Block Group 3,"Block Group 3, Census Tract 29.03, Mecklenburg County, North Carolina",1767,1122,1288,0.12888199,0.25760135,1309,340,0,24,0,9,85,41,1122,0,175,701,582,309,639,399,77,7,0,0,0,0.27103415,6519.47365304,1441,324,35.3,7555968.09524062,15527.0234928567
2982,37,119,006109,1,371190061091,Block Group 1,"Block Group 1, Census Tract 61.09, Mecklenburg County, North Carolina",4150,1252,1294,0.0324575,0.67061812,639,3284,0,0,0,217,10,226,1252,1641,583,1579,1442,546,510,511,144,72,0,15,0,2.20853133,1879.07680712,3514,995,34,61570073.4980807,32146.3390935063
2983,37,119,001000,1,371190010001,Block Group 1,"Block Group 1, Census Tract 10, Mecklenburg County, North Carolina",1244,458,458,0,0.74216867,1139,14,0,37,0,0,54,0,458,0,370,228,537,109,52,213,42,139,12,0,0,0.21460908,5796.58605312,874,176,35.4,5982933.80443184,10024.6429111396
2984,37,119,001400,1,371190014001,Block Group 1,"Block Group 1, Census Tract 14, Mecklenburg County, North Carolina",1619,721,774,0.06847545,0.48637602,1120,361,39,48,0,19,32,251,721,0,219,808,524,68,261,298,89,56,0,17,0,0.40950607,3953.54335041,1317,293,32.5,11416328.3750117,16279.5862662068
2985,37,119,003201,2,371190032012,Block Group 2,"Block Group 2, Census Tract 32.01, Mecklenburg County, North Carolina",1799,721,770,0.06363636,0.64393939,1014,450,13,75,0,234,13,533,721,8,491,459,711,138,205,245,139,114,18,0,0,0.4600861,3910.13768945,1656,-149,33.5,12826412.9766023,14856.3753844782
2986,37,119,001922,1,371190019221,Block Group 1,"Block Group 1, Census Tract 19.22, Mecklenburg County, North Carolina",2021,584,639,0.08607199,0.639866,529,1149,0,76,0,209,58,277,584,0,702,513,730,76,124,145,88,145,40,39,3,0.57494253,3515.13393869,1822,-1,31.4,16028413.7869695,23548.4195102393
2987,37,119,003007,3,371190030073,Block Group 3,"Block Group 3, Census Tract 30.07, Mecklenburg County, North Carolina",2305,784,797,0.01631117,0.87580645,2028,276,0,0,0,1,0,52,784,3,743,74,928,560,102,321,95,135,131,0,0,0.83695347,2754.03601589,1747,75,41.9,23332830.3180289,30081.6120503901
2988,37,119,006404,2,371190064042,Block Group 2,"Block Group 2, Census Tract 64.04, Mecklenburg County, North Carolina",4146,1315,1359,0.03237675,0.93983592,3780,270,0,57,0,0,39,104,1315,0,1416,376,1910,444,90,481,157,447,128,12,0,4.77442156,868.37744592,3202,376,39.5,133102701.690608,60492.4006236895
2989,37,119,002200,2,371190022002,Block Group 2,"Block Group 2, Census Tract 22, Mecklenburg County, North Carolina",852,352,396,0.11111111,0.90813648,850,2,0,0,0,0,0,17,352,4,242,65,454,91,93,127,36,96,0,0,0,0.41223493,2066.78264746,945,62,40.8,11492404.4070063,14762.4878064919
2990,37,119,005517,2,371190055172,Block Group 2,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",1102,413,437,0.05491991,0.86915888,973,81,0,9,0,32,7,86,413,0,345,103,511,143,68,146,114,60,25,0,0,0.40203073,2741.08399624,1334,-41,37,11207928.5550498,19574.5733542007
2991,37,119,006204,4,371190062044,Block Group 4,"Block Group 4, Census Tract 62.04, Mecklenburg County, North Carolina",946,670,894,0.25055928,0.70609319,933,13,0,0,0,0,0,42,670,0,52,58,439,397,446,187,37,0,0,0,0,0.6079272,1556.10737601,1290,18,61,16947969.8284221,18347.764195042
2992,37,119,005909,1,371190059091,Block Group 1,"Block Group 1, Census Tract 59.09, Mecklenburg County, North Carolina",5845,1609,1711,0.05961426,0.79735974,2986,2135,0,489,0,129,106,875,1609,0,1534,1304,2451,556,141,459,342,376,192,63,36,3.21296665,1819.19099596,4044,989,36.6,89572011.1560303,37566.2772186032
2993,37,119,005826,2,371190058262,Block Group 2,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",2423,884,931,0.05048335,0.66348449,1633,445,0,46,0,226,73,405,884,0,531,578,1064,250,250,276,199,80,65,0,14,1.03483254,2341.4416404,2135,-21,36.5,28849360.1836197,31080.6159272188
2994,37,119,001510,1,371190015101,Block Group 1,"Block Group 1, Census Tract 15.10, Mecklenburg County, North Carolina",2307,785,882,0.10997732,0.50174216,381,1534,0,168,0,57,167,367,785,17,561,622,842,282,257,208,138,81,76,25,0,0.50241383,4591.83219538,2126,138,33.8,14006437.8209324,16999.4858913424
2995,37,119,005612,2,371190056122,Block Group 2,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",2193,764,780,0.02051282,0.84911717,786,889,0,74,0,313,131,344,764,0,466,623,887,217,240,179,166,102,59,0,18,0.83691398,2620.34098176,1910,-215,35.2,23331729.3198008,21913.6726485135
2996,37,119,002002,1,371190020021,Block Group 1,"Block Group 1, Census Tract 20.02, Mecklenburg County, North Carolina",2108,859,859,0,0.80490524,1947,68,0,77,16,0,0,53,859,0,544,168,1027,369,287,231,186,58,97,0,0,0.76785816,2745.29868902,1933,352,42.5,21406571.3822193,21282.4458608497
2997,37,119,004900,1,371190049001,Block Group 1,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",669,251,264,0.04924242,0.73660714,56,605,0,0,0,0,8,4,251,0,143,96,274,156,74,105,33,15,24,0,0,0.34040211,1965.32271789,737,-183,51.9,9489828.25065332,12506.2768011788
2998,37,119,006407,1,371190064071,Block Group 1,"Block Group 1, Census Tract 64.07, Mecklenburg County, North Carolina",1420,569,569,0,0.58333333,1232,143,0,33,0,0,12,28,569,0,397,308,626,89,196,105,129,99,40,0,0,0.81983174,1732.0627279,1392,204,35.4,22855505.7017332,27086.4141201345
2999,37,119,005709,1,371190057091,Block Group 1,"Block Group 1, Census Tract 57.09, Mecklenburg County, North Carolina",2041,861,976,0.11782787,0.916,1852,128,0,37,0,0,24,76,861,0,150,428,745,718,278,347,111,106,19,0,0,0.99121688,2059.08519233,1506,257,55.3,27633430.0598883,23562.2632829428
3000,37,119,005830,2,371190058302,Block Group 2,"Block Group 2, Census Tract 58.30, Mecklenburg County, North Carolina",2565,948,970,0.02268041,0.82567727,1915,91,19,34,0,434,72,481,948,0,407,555,1219,384,147,443,184,96,28,50,0,0.84769712,3025.84489139,2224,-41,46.4,23632344.8631063,27513.9014332745
3001,37,119,005817,1,371190058171,Block Group 1,"Block Group 1, Census Tract 58.17, Mecklenburg County, North Carolina",1280,520,528,0.01515152,0.81593928,1167,10,0,45,0,0,58,40,520,0,236,175,508,361,121,242,81,44,32,0,0,0.66272784,1931.41124115,1172,281,47.6,18475718.0167008,20376.6015167891
3002,37,119,001801,2,371190018012,Block Group 2,"Block Group 2, Census Tract 18.01, Mecklenburg County, North Carolina",353,168,178,0.05617978,0.51098901,279,33,0,16,0,0,25,46,168,0,58,62,203,30,59,59,37,13,0,0,0,0.26035386,1355.84699993,289,125,41.5,7258220.11010957,16132.9037147837
3003,37,119,005509,1,371190055091,Block Group 1,"Block Group 1, Census Tract 55.09, Mecklenburg County, North Carolina",2027,777,777,0,0.87066667,1161,484,0,302,0,55,25,278,777,0,336,426,956,309,142,354,180,64,19,2,16,1.45097169,1396.99486487,1329,571,40.7,40450607.2217783,26589.8575965954
3004,37,119,005911,1,371190059111,Block Group 1,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",3578,1324,1406,0.05832148,0.85535575,2942,259,0,253,0,16,108,190,1324,0,900,480,1534,664,173,606,238,237,35,30,5,7.76962345,460.51137781,2182,1331,40.1,216603803.839372,62114.8787317982
3005,37,119,005716,2,371190057162,Block Group 2,"Block Group 2, Census Tract 57.16, Mecklenburg County, North Carolina",2954,1051,1096,0.04105839,0.82644628,1134,1064,44,162,0,501,49,660,1051,0,774,695,1209,276,258,397,168,60,145,23,0,0.50200164,5884.44292732,2656,-506,35.1,13994946.6364908,17257.2612753177
3006,37,119,002500,1,371190025001,Block Group 1,"Block Group 1, Census Tract 25, Mecklenburg County, North Carolina",1280,699,830,0.15783133,0.18902439,1111,60,0,19,0,19,71,63,699,40,171,619,426,64,375,220,46,44,14,0,0,0.211841,6042.26754972,874,286,29.8,5905764.42859414,11191.511968877
3007,37,119,005817,2,371190058172,Block Group 2,"Block Group 2, Census Tract 58.17, Mecklenburg County, North Carolina",3228,1135,1241,0.08541499,0.86404293,2673,239,0,278,0,0,38,66,1135,0,917,378,1563,370,159,449,216,225,75,7,4,1.05586255,3057.21611208,2829,186,41.8,29435640.7749387,23981.4665625279
3008,37,119,003011,2,371190030112,Block Group 2,"Block Group 2, Census Tract 30.11, Mecklenburg County, North Carolina",562,285,285,0,0.95272727,562,0,0,0,0,0,0,57,285,0,43,108,278,133,97,139,47,0,0,0,2,0.15675355,3585.24575679,567,119,49.4,4370020.72972969,8821.15935993282
3009,37,119,004600,2,371190046002,Block Group 2,"Block Group 2, Census Tract 46, Mecklenburg County, North Carolina",1383,641,788,0.18654822,0.24766355,0,1351,9,0,0,0,23,10,641,0,416,219,629,119,316,123,112,73,17,0,0,0.4304612,3212.83311945,1791,-144,37.8,12000521.5601463,14865.7571119682
3010,37,119,002200,1,371190022001,Block Group 1,"Block Group 1, Census Tract 22, Mecklenburg County, North Carolina",1423,706,851,0.17038778,0.37190083,1140,145,0,96,0,42,0,137,706,0,345,345,630,103,249,272,125,45,15,0,0,0.40688639,3497.29073022,1306,-101,35.2,11343296.0516316,15046.717927323
3011,37,119,001920,1,371190019201,Block Group 1,"Block Group 1, Census Tract 19.20, Mecklenburg County, North Carolina",2789,654,689,0.05079826,0.41529235,250,1292,293,230,0,689,35,1236,654,0,988,806,861,134,128,90,128,78,89,79,62,0.39906932,6988.76074964,2212,659,23.5,11125369.6215709,19431.3785776827
3012,37,119,005514,1,371190055141,Block Group 1,"Block Group 1, Census Tract 55.14, Mecklenburg County, North Carolina",2172,972,1078,0.09833024,0.4672447,808,960,0,316,0,0,88,33,972,0,373,787,859,153,383,371,111,58,12,37,0,0.50824673,4273.51495208,1845,1026,32.6,14169048.8721604,16908.0912857367
3013,37,119,001922,2,371190019222,Block Group 2,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",2689,938,981,0.04383282,0.63812436,732,1350,48,41,0,494,24,621,938,0,728,699,1019,243,217,347,173,117,44,36,4,0.9138306,2942.55850045,2518,435,33.5,25476033.0836467,30831.3201680747
3014,37,119,002004,1,371190020041,Block Group 1,"Block Group 1, Census Tract 20.04, Mecklenburg County, North Carolina",1298,577,662,0.12839879,0.79855072,1194,44,0,0,0,60,0,93,577,26,104,127,749,318,180,203,180,14,0,0,0,0.79536007,1631.96525569,1308,505,56.2,22173277.5149357,20217.9272266385
3015,37,119,005710,2,371190057102,Block Group 2,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina",2388,1009,1126,0.10390764,0.27853403,824,1274,0,40,0,202,48,314,1009,0,638,644,776,330,456,238,159,77,74,0,5,0.3841943,6215.60496863,2055,38,33.3,10710679.4712357,15828.2996715419
3016,37,119,001923,1,371190019231,Block Group 1,"Block Group 1, Census Tract 19.23, Mecklenburg County, North Carolina",3251,1051,1178,0.10780985,0.37111334,663,1206,71,25,0,1197,89,1495,1051,7,963,902,1068,318,288,298,225,120,42,56,22,0.55174264,5892.23990373,2388,486,29.8,15381640.4332373,20967.1144343988
3017,37,119,003108,1,371190031081,Block Group 1,"Block Group 1, Census Tract 31.08, Mecklenburg County, North Carolina",1570,694,777,0.10682111,0.09878419,662,745,13,0,0,93,57,576,694,0,498,534,473,65,361,129,123,43,19,0,19,0.15945819,9845.84109477,1276,166,28.5,4445421.54082266,12835.5276281843
3018,37,119,005834,2,371190058342,Block Group 2,"Block Group 2, Census Tract 58.34, Mecklenburg County, North Carolina",1465,560,612,0.08496732,0.56997972,1073,175,0,160,0,0,57,22,560,0,317,468,537,143,148,185,121,87,12,0,7,0.48053859,3048.66254342,1282,-128,33.7,13396593.3291125,23969.4973841584
3019,37,119,003102,3,371190031023,Block Group 3,"Block Group 3, Census Tract 31.02, Mecklenburg County, North Carolina",1496,701,739,0.05142084,0.03306878,820,314,0,43,0,210,109,891,701,0,304,525,605,62,234,377,43,11,13,23,0,0.23720081,6306.8924596,1256,253,31.5,6612752.67484258,12599.62436294
3020,37,119,002903,2,371190029032,Block Group 2,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",1236,434,451,0.03769401,1,1200,0,0,12,0,0,24,46,434,0,309,128,668,131,48,168,89,73,56,0,0,0.85657906,1442.94911902,1193,52,49,23879958.1532166,21160.6071010142
3021,37,119,005712,2,371190057122,Block Group 2,"Block Group 2, Census Tract 57.12, Mecklenburg County, North Carolina",1450,588,588,0,0.92033898,1285,64,0,52,0,0,49,105,588,0,342,93,722,293,115,264,116,74,19,0,0,1.54406353,939.08053123,1547,-31,50.5,43045848.5791164,37500.2534238973
3022,37,119,004303,1,371190043031,Block Group 1,"Block Group 1, Census Tract 43.03, Mecklenburg County, North Carolina",2911,1047,1116,0.06182796,0.72194135,914,1548,0,183,0,100,166,505,1047,8,604,700,1270,337,225,409,209,116,66,15,7,1.64832525,1766.03494972,2557,377,38.6,45952486.7978961,37691.731017235
3023,37,119,005826,1,371190058261,Block Group 1,"Block Group 1, Census Tract 58.26, Mecklenburg County, North Carolina",683,230,255,0.09803922,0.76603774,468,0,0,0,0,215,0,276,230,0,150,206,284,43,36,94,31,25,44,0,0,0.72259952,945.19852435,704,46,32.9,20144837.7685023,18271.2640152956
3024,37,119,003400,1,371190034001,Block Group 1,"Block Group 1, Census Tract 34, Mecklenburg County, North Carolina",1645,673,767,0.12255541,0.54615385,1514,15,0,38,0,37,41,37,673,0,392,371,769,113,157,229,212,64,11,0,0,0.45208257,3638.71582132,1529,357,36.5,12603288.1761502,14964.8000300303
3025,37,119,004500,3,371190045003,Block Group 3,"Block Group 3, Census Tract 45, Mecklenburg County, North Carolina",758,338,353,0.04249292,0.27138643,96,535,0,0,0,42,85,42,338,0,136,334,195,93,173,77,41,32,8,7,0,0.24392164,3107.55536081,689,-9,30.2,6800117.93331934,11087.0573857058
3026,37,119,006210,2,371190062102,Block Group 2,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",1913,625,661,0.05446293,0.89788054,1676,134,0,91,0,12,0,70,625,0,534,329,842,208,75,202,122,178,31,17,0,1.13889849,1679.69315685,1193,320,36.6,31750540.5880707,26048.4108877283
3027,37,119,003015,1,371190030151,Block Group 1,"Block Group 1, Census Tract 30.15, Mecklenburg County, North Carolina",1858,765,765,0,0.89722222,1618,26,0,83,0,17,114,96,765,0,365,439,688,366,206,306,96,110,24,23,0,0.49398491,3761.24849644,1522,169,40.1,13771453.912801,16338.2705394792
3028,37,119,003600,1,371190036001,Block Group 1,"Block Group 1, Census Tract 36, Mecklenburg County, North Carolina",1308,575,662,0.13141994,0.49775785,758,453,8,23,0,8,58,74,575,21,185,746,349,28,268,181,68,48,0,0,10,0.17944967,7288.95182699,594,537,30.4,5002749.78174609,10854.3923486316
3029,37,119,005837,1,371190058371,Block Group 1,"Block Group 1, Census Tract 58.37, Mecklenburg County, North Carolina",2031,871,871,0,0.22540984,687,253,0,824,0,194,73,211,871,0,339,884,707,101,269,313,149,140,0,0,0,0.99109452,2049.24955089,1894,224,32.9,27630018.8459619,32147.732436556
3030,37,119,006208,1,371190062081,Block Group 1,"Block Group 1, Census Tract 62.08, Mecklenburg County, North Carolina",3190,1461,1617,0.09647495,0.44635193,2786,125,0,201,0,35,43,116,1461,0,591,1028,1254,317,450,580,301,112,10,8,0,1.30190119,2450.26275765,2476,646,34.7,36294776.9765512,25051.8623989634
3031,37,119,006302,2,371190063022,Block Group 2,"Block Group 2, Census Tract 63.02, Mecklenburg County, North Carolina",1220,389,431,0.0974478,0.69512195,1129,77,14,0,0,0,0,14,389,171,206,177,549,288,31,208,77,46,18,9,0,1.85503543,657.66937939,1379,353,46.8,51715212.7439303,37378.0566262403
3032,37,119,005841,1,371190058411,Block Group 1,"Block Group 1, Census Tract 58.41, Mecklenburg County, North Carolina",3425,1020,1020,0,0.76785714,2512,277,14,572,0,0,50,390,1020,0,1309,324,1637,155,197,111,126,423,143,0,20,0.90319795,3792.08123756,2536,655,35.6,25179613.0209609,20766.250427072
3033,37,119,001801,3,371190018013,Block Group 3,"Block Group 3, Census Tract 18.01, Mecklenburg County, North Carolina",609,255,259,0.01544402,0.33067729,330,266,0,0,0,13,0,37,255,0,197,230,177,5,93,89,26,47,0,0,0,0.21291415,2860.30778133,587,-77,27.4,5935682.09343535,13254.8024596774
3034,37,119,006006,1,371190060061,Block Group 1,"Block Group 1, Census Tract 60.06, Mecklenburg County, North Carolina",3701,1105,1152,0.04079861,0.82149533,943,2014,0,245,0,328,171,698,1105,0,907,1161,1283,350,235,294,213,228,75,0,60,0.97311113,3803.26551193,2813,784,31.7,27128672.7307033,26685.5507578262
3035,37,119,005604,3,371190056043,Block Group 3,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",1547,0,0,0,0,1070,277,0,110,0,0,90,79,0,1761,0,1537,10,0,0,0,0,0,0,0,0,0.12079229,12807.10879809,2011,-250,19.2,3367482.30678672,7757.10662249344
3036,37,119,005403,2,371190054032,Block Group 2,"Block Group 2, Census Tract 54.03, Mecklenburg County, North Carolina",1520,600,639,0.06103286,0.55538695,225,970,41,96,0,187,1,239,600,5,485,281,638,116,251,168,88,64,0,0,29,0.8805847,1726.12583435,1758,48,34.5,24549194.3631164,23960.7300769827
